movie_id,user_id,rating_val,review_text
bennys-birthday,britbuffguy,7,"It's a short that's basically GROUNDHOG DAY, only with minions. A random minion keeps repeating his birthday party over and over until he gets through it without dying."
game-over-and-over,britbuffguy,8,"A short on the new DISPICABLE ME Blu-Ray, this one finds a random Minion that finds and uses a secret remote control that he can control his minion. He takes him through hell to get points in the remote. Good animation and it was super short."
relative-2022,britbuffguy,6,"This wasn't anything special, as it was just a family reunited for a few days and all the drama that comes with it. The mother character from THE PEOPLE UNDER THE STAIRS is the mother here. There are four siblings. One is a guy back from war and with his life in shambles, so he's living there with his parents. One of the sisters is in a lesbian relationship, while the other seemingly has the perfect life, but we never…"
the-great-turkey-town-miracle,britbuffguy,3,Benfield is fired from his radio DJ job and finds new work as the guy in charge of securing 4000 frozen turkeys to give out for the yearly Thanksgiving dinner giveaways to the needy. One thing I didn't understand was how he kept putting them in the back of this basic box truck. How did they stay frozen? And some of them sat in the back of that truck for the better part of a month. It was a pretty…
all-of-us-strangers,britbuffguy,6,"I remember this one getting a lot of praise when it came out, and my library just recently got a copy, so finally took it in and it was okay, but not worth the hype it was getting. Scott is this guy kind of sleepwalking through life. He spends time talking to his dead parents all the while he starts a new relationship with Mescal. There is another twist here that kind of made this entire film moot, so that…"
fight-club,britbuffguy,4,"This was 3rd 90s rewatch title. Another swing and miss at changing my mind. I never got the hype with this one when it came out as I found it to be a very stupid movie back when I saw it probably in 2000. I do remember I worked at a theater when this came out, but we didn't get it, so I got approved to see it at a bigger theater, drove there and then the junior Manager of…"
blood-and-wine,britbuffguy,5,"Okay heist film where Nicholson is this winery owner, but having financial issues, so he and Caine steal a necklace and plan to sell it off to make some bank. Nicholson's wife, Davis, and son, Dorff, turn on him when they feel he's up to no good with another woman, Lopez, which he actually is, but in this case, he's being shady due to the stolen necklace. 90's J-Lo is really something else. Back to a time before she was…"
your-monster-2024,britbuffguy,6,"Had to go out to see the new Barrera film, as she's one of my favorite actresses out there now, and she was great here. She's so adorable as the leading 'dorky, stage girl.'The film opens where Barrera and her boyfriend are writing a new musical for Broadway, she gets cancer and while recovering from the surgery, the boyfriend dumps her and moves on with his life. Barrera moves back into her mother's house and finds a literal monster…"
american-strays,britbuffguy,4,"This one had a really nice cast with one of those 90s plots where all these different groups of people meet up in one location and all hell breaks loose. Sadly, it wasn't very good. I will say there's the main plot where people all end up in this diner, and then there is a subplot of Perry wanting Sam Jones to murder him that happens nearby, but away from the rest of the action. You have two gangsters that…"
lost-souls,britbuffguy,5,"This was the final Ryder film I added to this month's library rentals. Still more to see from her, but I just picked a few. This one is also a rewatch. I remember renting it at some point, as that line from Ryder, 'You wouldn't last five minutes,' in the trailer hooked me enough. Sadly, the movie is just not very good. Ryder is hunting down a person that she feels the Devil will use to come to Earth and…"
rally-caps,britbuffguy,6,"It starts as almost a family film with Smart, her son and her father, Hirsch, going through daily life, but then he goes off to a summer baseball camp, and Smart and Hirsch end up not being in this much. Most of the film deals with this baseball team, made up of boys and girls, and their time at this summer camp. We mostly just deal with the doings of this one team, but there are other teams there as…"
force-of-nature-the-dry-2,britbuffguy,6,"I did see the original film last year and when I added this to my 2024 watchlist, it felt odd to see that film got a sequel. Not really the type of movie you'd see a sequel for. This one was yet another longer film, and slow burn mystery as well. While the first one dealt with issues Bana was going through, he only knows the missing woman in this one, as five women go out on this wilderness retreat…"
darkness-of-man,britbuffguy,3,"A review that slipped by me, and while I only watched this ten days ago, I remember almost nothing from it. In and out of my brain like most low budget films. This one had Van Damme going after bad guys to rescue this kid he was looking over. Lots of bland C-Level action scenes and Van Damme was looking really old here. I remember being happy to see Loken in something new as his wife. I don't even remember…"
catching-fire-the-story-of-anita-pallenberg-2023,britbuffguy,5,"It's weird as I saw the movie STONED last year, which dealt with Brian Jones and this Anite Pallenberg's relationship. Earlier this year I watched a documentary on the real-life events of Brian Jones, which Pallenberg was once again featured. And now, a documentary pops up on my 2024 list that's more about that woman. She was basically a hot young thing when the Rolling Stones were ramping up who did some acting, but then got into relationships with Brian…"
